Frequency [Hz],PSD [m/s^2]^2/Hz
44.3756766646897,7.71199540734046e-13
44.5319290473119,3.22924031048607e-11
44.688181429934,5.02336969008678e-11
44.8444338125562,5.85668091019744e-12
45.0006861951783,1.69324918757349e-12
45.1569385778005,7.20830685955366e-12
45.3131909604226,2.35407955461105e-11
45.4694433430448,9.10301660747284e-12
45.6256957256669,3.02122726470242e-11
45.7819481082891,6.65441707497811e-12
45.9382004909112,6.89840964636597e-12
46.0944528735333,1.20913928675446e-12
46.2507052561555,4.17950209356916e-11
46.4069576387776,2.23364526339828e-10
46.5632100213998,3.73083734595624e-10
46.7194624040219,1.14226166594686e-09
46.8757147866441,6.43355020902442e-10
47.0319671692662,1.62269800684583e-10
47.1882195518884,1.48279778854792e-10
47.3444719345105,1.42388875773743e-11
47.5007243171327,8.82423218435753e-12
47.6569766997548,6.21920566898697e-11
47.813229082377,3.12622909918873e-12
47.9694814649991,1.28284958956922e-10
48.1257338476213,9.64696267620898e-10
48.2819862302434,9.99212293183442e-09
48.4382386128656,1.95560442100757e-08
48.5944909954877,2.26358593751845e-09
48.7507433781099,2.81068097865923e-11
48.906995760732,1.67902886875941e-09
49.0632481433542,4.63979102813214e-09
49.2195005259763,8.09022164200952e-09
49.3757529085984,2.86280309724722e-09
49.5320052912206,3.66968135729029e-09
49.6882576738427,8.13417144498159e-09
49.8445100564649,2.24931781745402e-09
50.000762439087,3.98526299300568e-10
50.1570148217092,4.67320621145709e-11
50.3132672043313,1.03981139064481e-11
50.4695195869535,1.49056888392338e-11
50.6257719695756,1.05192006912994e-11
50.7820243521978,4.40803969025091e-12
50.9382767348199,7.30881137603844e-12
51.0945291174421,4.96581156850341e-10
51.2507815000642,1.0549712683392e-09
51.4070338826864,2.35363030466374e-10
51.5632862653085,1.73786678799721e-10
51.7195386479306,3.48280038897438e-11
51.8757910305528,4.45377390050519e-11
52.0320434131749,2.37198362878795e-11
52.1882957957971,9.96377974304191e-12
52.3445481784192,9.48301633737102e-12
52.5008005610414,4.78738463051324e-11
52.6570529436635,2.00568628887038e-11
52.8133053262857,9.2259557630204e-12
52.9695577089078,9.78672642732586e-12
53.12581009153,8.36536571128113e-12
53.2820624741521,9.74920358160591e-12
53.4383148567743,6.71332888578435e-12
53.5945672393964,1.91685009004977e-11
53.7508196220186,2.00101009047982e-11
53.9070720046407,5.1474870062788e-11
54.0633243872629,6.43208285014486e-11
54.219576769885,4.11949713129083e-11
54.3758291525071,3.52949221794428e-11
54.5320815351293,2.78773556059453e-11
54.6883339177514,3.02964309767956e-11
54.8445863003736,4.76982545622987e-12
55.0008386829957,3.65067619352482e-11
55.1570910656179,2.98985245101852e-11
55.31334344824,6.17973618023016e-12
55.4695958308622,1.77066539695415e-12
55.6258482134843,1.96646485877619e-11
55.7821005961065,1.39889176776658e-11
55.9383529787286,3.55980977989592e-12
56.0946053613508,7.48060889851328e-12
56.2508577439729,2.59807267171478e-11
56.4071101265951,3.74817980249914e-11
56.5633625092172,1.58406772418441e-11
56.7196148918393,4.55751510033939e-12
56.8758672744615,7.96876223291362e-12
57.0321196570836,2.58158605314683e-12
57.1883720397058,3.22523869639935e-12
57.3446244223279,2.91312294408922e-11
57.5008768049501,3.57807325141939e-11
57.6571291875722,2.63144849872292e-12
57.8133815701944,1.10196964682271e-11
57.9696339528165,1.3263429027857e-13
58.1258863354387,2.79624658427813e-11
58.2821387180608,8.35307229119965e-12
58.438391100683,4.11576198311388e-11
58.5946434833051,1.47377319885081e-10
58.7508958659273,1.18890620947583e-10
58.9071482485494,1.49339988335036e-11
59.0634006311716,5.22089872240449e-12
59.2196530137937,5.04363298993293e-12
59.3759053964158,1.08851332625224e-11
59.532157779038,7.39104073543167e-12
59.6884101616601,1.49152655682114e-11
59.8446625442823,2.17266682020958e-11
60.0009149269044,5.96712600151251e-12
60.1571673095266,2.52164997330013e-11
60.3134196921487,4.45443755406126e-11
60.4696720747709,2.24650839951979e-11
60.625924457393,6.3181098871735e-12
60.7821768400152,9.24639027715605e-12
60.9384292226373,1.85619500195771e-11
61.0946816052595,2.40059155902438e-11
61.2509339878816,1.34427437059356e-11
61.4071863705038,1.74904630837487e-12
61.5634387531259,7.67381555294594e-12
61.7196911357481,8.11596199836416e-12
61.8759435183702,7.88103571446593e-12
